event_time,company_id,user_id,event_type,plan_tier,seats_used
2025-06-07T07:26:00,ACC_0270,USR_0270_015,login,pro,60
2025-06-07T00:36:00,ACC_0270,USR_0270_011,login,trial,66
2025-06-07T20:08:00,ACC_0270,USR_0270_006,feature_x_used,enterprise,1
2025-06-08T18:47:00,ACC_0270,USR_0270_017,login,trial,6
2025-06-08T12:34:00,ACC_0270,USR_0270_012,feature_y_used,trial,8
2025-06-10T13:03:00,ACC_0270,USR_0270_003,feature_x_used,trial,66
2025-06-10T02:02:00,ACC_0270,USR_0270_001,feature_x_used,trial,53
2025-06-10T23:17:00,ACC_0270,USR_0270_015,seat_added,pro,38
2025-06-11T03:46:00,ACC_0270,USR_0270_004,login,trial,64
2025-06-11T08:48:00,ACC_0270,USR_0270_008,invite_sent,trial,64
2025-06-11T19:02:00,ACC_0270,USR_0270_011,login,starter,35
2025-06-11T23:32:00,ACC_0270,USR_0270_001,invite_sent,trial,39
2025-06-11T04:42:00,ACC_0270,USR_0270_006,invite_sent,starter,10
2025-06-12T15:39:00,ACC_0270,USR_0270_002,login,pro,4
2025-06-12T15:48:00,ACC_0270,USR_0270_013,login,trial,40
2025-06-12T23:32:00,ACC_0270,USR_0270_009,feature_x_used,starter,65
2025-05-18T22:58:00,ACC_0272,USR_0272_011,feature_x_used,enterprise,33
2025-05-18T20:05:00,ACC_0272,USR_0272_005,feature_x_used,starter,35
2025-05-18T17:19:00,ACC_0272,USR_0272_016,feature_x_used,pro,29
2025-05-18T10:08:00,ACC_0272,USR_0272_014,seat_added,enterprise,5
2025-05-18T16:36:00,ACC_0272,USR_0272_003,login,pro,67
2025-05-19T00:12:00,ACC_0272,USR_0272_002,login,starter,30
2025-05-19T01:29:00,ACC_0272,USR_0272_011,feature_y_used,pro,17
2025-05-19T13:31:00,ACC_0272,USR_0272_003,login,enterprise,35
2025-05-19T17:46:00,ACC_0272,USR_0272_001,feature_y_used,pro,39
2025-05-19T08:49:00,ACC_0272,USR_0272_001,login,pro,7
2025-05-20T12:30:00,ACC_0272,USR_0272_012,login,enterprise,46
2025-05-20T06:26:00,ACC_0272,USR_0272_009,feature_x_used,enterprise,6
2025-05-20T12:27:00,ACC_0272,USR_0272_015,login,starter,58
2025-05-20T22:14:00,ACC_0272,USR_0272_005,feature_x_used,pro,25
2025-05-20T23:02:00,ACC_0272,USR_0272_014,login,pro,5
2025-05-21T04:56:00,ACC_0272,USR_0272_011,login,starter,8
2025-05-21T23:25:00,ACC_0272,USR_0272_010,feature_x_used,enterprise,12
2025-05-21T20:49:00,ACC_0272,USR_0272_016,feature_y_used,starter,5
2025-05-21T21:08:00,ACC_0272,USR_0272_016,feature_x_used,enterprise,45
2025-05-21T14:42:00,ACC_0272,USR_0272_015,feature_y_used,starter,51
2025-05-22T16:59:00,ACC_0272,USR_0272_001,login,pro,33
2025-05-22T02:59:00,ACC_0272,USR_0272_017,invite_sent,pro,39
2025-05-22T16:55:00,ACC_0272,USR_0272_017,feature_y_used,starter,9
2025-05-22T03:24:00,ACC_0272,USR_0272_014,feature_y_used,starter,4
2025-05-22T02:16:00,ACC_0272,USR_0272_011,login,pro,11
2025-05-23T21:15:00,ACC_0272,USR_0272_004,feature_x_used,pro,33
2025-05-23T06:24:00,ACC_0272,USR_0272_017,login,pro,26
2025-05-23T15:28:00,ACC_0272,USR_0272_014,feature_y_used,enterprise,35
2025-05-23T02:00:00,ACC_0272,USR_0272_008,login,enterprise,53
2025-05-23T03:19:00,ACC_0272,USR_0272_009,login,enterprise,57
2025-05-24T20:04:00,ACC_0272,USR_0272_001,invite_sent,starter,34
2025-05-24T14:48:00,ACC_0272,USR_0272_010,login,enterprise,25
2025-05-24T00:57:00,ACC_0272,USR_0272_011,login,starter,56
2025-05-24T21:27:00,ACC_0272,USR_0272_009,login,pro,63
2025-05-24T01:12:00,ACC_0272,USR_0272_007,login,pro,33
2025-05-25T23:08:00,ACC_0272,USR_0272_016,invite_sent,pro,56
2025-05-25T15:39:00,ACC_0272,USR_0272_002,feature_y_used,starter,63
2025-05-25T23:18:00,ACC_0272,USR_0272_002,login,pro,59
2025-05-25T04:30:00,ACC_0272,USR_0272_012,login,starter,38
2025-05-25T22:14:00,ACC_0272,USR_0272_001,feature_x_used,starter,54
2025-05-26T07:48:00,ACC_0272,USR_0272_005,login,pro,59
2025-05-26T10:12:00,ACC_0272,USR_0272_011,invite_sent,pro,55
2025-05-26T19:09:00,ACC_0272,USR_0272_017,seat_added,enterprise,13
2025-05-26T02:21:00,ACC_0272,USR_0272_013,login,pro,50
2025-05-26T21:25:00,ACC_0272,USR_0272_016,login,pro,24
2025-05-26T18:48:00,ACC_0272,USR_0272_009,login,enterprise,27
2025-05-27T20:23:00,ACC_0272,USR_0272_007,login,starter,5
2025-05-27T23:49:00,ACC_0272,USR_0272_006,login,starter,42
2025-05-27T12:51:00,ACC_0272,USR_0272_016,login,starter,20
2025-05-28T17:21:00,ACC_0272,USR_0272_017,login,pro,11
2025-05-28T07:17:00,ACC_0272,USR_0272_007,feature_x_used,starter,1
2025-05-29T06:49:00,ACC_0272,USR_0272_001,login,pro,35
2025-05-29T20:54:00,ACC_0272,USR_0272_005,feature_x_used,enterprise,45
2025-05-29T19:40:00,ACC_0272,USR_0272_012,feature_y_used,enterprise,65
2025-05-29T09:23:00,ACC_0272,USR_0272_016,login,starter,10
2025-05-29T17:00:00,ACC_0272,USR_0272_014,feature_y_used,starter,30
2025-05-29T14:48:00,ACC_0272,USR_0272_011,login,enterprise,66
2025-05-29T02:48:00,ACC_0272,USR_0272_008,login,pro,12
2025-05-30T13:15:00,ACC_0272,USR_0272_008,feature_x_used,pro,34
2025-05-31T23:13:00,ACC_0272,USR_0272_009,invite_sent,starter,56
2025-06-02T07:33:00,ACC_0272,USR_0272_015,login,starter,51
2025-06-02T06:20:00,ACC_0272,USR_0272_008,login,starter,34
2025-06-02T07:32:00,ACC_0272,USR_0272_002,seat_added,pro,48
2025-06-02T22:35:00,ACC_0272,USR_0272_010,login,starter,60
2025-06-02T21:05:00,ACC_0272,USR_0272_005,feature_y_used,enterprise,22
2025-06-03T09:22:00,ACC_0272,USR_0272_002,feature_x_used,pro,1
2025-06-04T07:17:00,ACC_0272,USR_0272_006,feature_y_used,starter,51
2025-06-04T17:46:00,ACC_0272,USR_0272_004,invite_sent,pro,32
2025-06-04T05:21:00,ACC_0272,USR_0272_013,login,starter,39
2025-06-05T20:35:00,ACC_0272,USR_0272_017,invite_sent,pro,55
2025-06-05T09:18:00,ACC_0272,USR_0272_008,feature_x_used,starter,41
2025-06-05T00:23:00,ACC_0272,USR_0272_011,login,starter,6
2025-06-05T14:40:00,ACC_0272,USR_0272_014,login,pro,17
2025-06-05T11:55:00,ACC_0272,USR_0272_010,login,starter,11
2025-06-06T20:03:00,ACC_0272,USR_0272_017,feature_x_used,starter,9
2025-06-06T04:39:00,ACC_0272,USR_0272_013,login,starter,60
2025-06-06T02:03:00,ACC_0272,USR_0272_014,feature_y_used,starter,2
2025-06-07T00:42:00,ACC_0272,USR_0272_014,login,pro,12
2025-06-07T15:30:00,ACC_0272,USR_0272_012,feature_y_used,starter,50
2025-06-08T14:49:00,ACC_0272,USR_0272_013,feature_x_used,pro,3
2025-06-08T21:31:00,ACC_0272,USR_0272_004,feature_x_used,pro,8
2025-06-08T20:39:00,ACC_0272,USR_0272_008,feature_x_used,starter,40
2025-06-08T02:55:00,ACC_0272,USR_0272_015,login,pro,2
2025-06-09T12:31:00,ACC_0272,USR_0272_013,login,starter,18
2025-06-09T04:56:00,ACC_0272,USR_0272_014,login,enterprise,45
2025-06-09T22:12:00,ACC_0272,USR_0272_015,feature_x_used,pro,41
2025-06-09T16:27:00,ACC_0272,USR_0272_003,invite_sent,pro,31
2025-06-09T20:38:00,ACC_0272,USR_0272_005,login,enterprise,31
2025-06-09T07:11:00,ACC_0272,USR_0272_007,login,starter,36
2025-06-09T10:09:00,ACC_0272,USR_0272_014,login,starter,11
2025-06-09T23:36:00,ACC_0272,USR_0272_003,login,starter,40
2025-06-10T11:08:00,ACC_0272,USR_0272_012,login,pro,13
2025-06-10T21:18:00,ACC_0272,USR_0272_015,invite_sent,enterprise,9
2025-06-10T17:00:00,ACC_0272,USR_0272_011,feature_x_used,pro,19
2025-06-10T20:43:00,ACC_0272,USR_0272_017,login,starter,23
2025-06-11T12:22:00,ACC_0272,USR_0272_008,feature_x_used,starter,17
2025-06-11T17:26:00,ACC_0272,USR_0272_006,feature_x_used,pro,10
2025-06-11T06:06:00,ACC_0272,USR_0272_008,login,starter,19
2025-06-11T04:45:00,ACC_0272,USR_0272_016,login,enterprise,52
2025-06-12T08:16:00,ACC_0272,USR_0272_013,login,enterprise,43
2025-06-12T19:39:00,ACC_0272,USR_0272_012,invite_sent,starter,26
2025-06-12T21:04:00,ACC_0272,USR_0272_012,login,pro,2
2025-06-12T21:10:00,ACC_0272,USR_0272_007,feature_x_used,pro,46
2025-06-13T10:42:00,ACC_0272,USR_0272_016,feature_x_used,pro,35
2025-06-13T08:54:00,ACC_0272,USR_0272_010,feature_y_used,starter,14
2025-06-13T10:26:00,ACC_0272,USR_0272_015,invite_sent,pro,65
2025-06-13T04:06:00,ACC_0272,USR_0272_003,feature_x_used,enterprise,31
2025-06-13T08:04:00,ACC_0272,USR_0272_006,feature_x_used,pro,9
2025-06-14T16:23:00,ACC_0272,USR_0272_016,login,starter,47
2025-06-14T18:13:00,ACC_0272,USR_0272_007,feature_y_used,pro,60
2025-06-14T22:50:00,ACC_0272,USR_0272_006,seat_added,pro,27
2025-06-14T14:33:00,ACC_0272,USR_0272_014,login,starter,28
2025-06-15T00:54:00,ACC_0272,USR_0272_011,invite_sent,pro,4
2025-06-15T21:50:00,ACC_0272,USR_0272_002,feature_x_used,starter,30
2025-06-16T14:07:00,ACC_0272,USR_0272_009,login,starter,62
2025-06-16T19:02:00,ACC_0272,USR_0272_002,seat_added,enterprise,3
2025-06-16T11:40:00,ACC_0272,USR_0272_012,feature_x_used,starter,38
2025-06-17T12:06:00,ACC_0272,USR_0272_002,login,starter,48
2025-06-17T17:38:00,ACC_0272,USR_0272_002,feature_x_used,pro,44
2025-06-17T15:06:00,ACC_0272,USR_0272_015,login,starter,19
2025-06-17T16:01:00,ACC_0272,USR_0272_007,feature_x_used,pro,21
2025-06-17T06:40:00,ACC_0272,USR_0272_008,login,pro,15
2025-06-17T03:32:00,ACC_0272,USR_0272_004,feature_y_used,starter,3
2025-06-18T08:35:00,ACC_0272,USR_0272_013,feature_x_used,pro,1
2025-06-18T19:29:00,ACC_0272,USR_0272_007,feature_x_used,starter,61
2025-06-18T01:51:00,ACC_0272,USR_0272_003,seat_added,starter,58
2025-06-18T04:33:00,ACC_0272,USR_0272_004,login,pro,25
2025-06-19T19:12:00,ACC_0272,USR_0272_014,feature_x_used,starter,40
2025-06-20T08:52:00,ACC_0272,USR_0272_011,invite_sent,pro,17
2025-06-20T21:43:00,ACC_0272,USR_0272_004,login,enterprise,19
2025-06-20T13:27:00,ACC_0272,USR_0272_002,feature_y_used,pro,6
2025-06-21T05:09:00,ACC_0272,USR_0272_006,feature_x_used,enterprise,8
2025-06-21T03:01:00,ACC_0272,USR_0272_005,login,starter,44
2025-06-21T04:03:00,ACC_0272,USR_0272_013,login,pro,58
2025-06-22T19:23:00,ACC_0272,USR_0272_010,login,pro,47
2025-06-22T00:52:00,ACC_0272,USR_0272_003,login,starter,11
2025-06-22T11:24:00,ACC_0272,USR_0272_009,seat_added,enterprise,53
2025-06-22T06:46:00,ACC_0272,USR_0272_001,feature_x_used,pro,60
2025-06-22T10:14:00,ACC_0272,USR_0272_012,feature_x_used,pro,17
2025-06-22T15:32:00,ACC_0272,USR_0272_007,login,pro,24
2025-06-22T21:51:00,ACC_0272,USR_0272_008,feature_x_used,starter,37
2025-06-23T23:29:00,ACC_0272,USR_0272_015,login,enterprise,33
2025-06-23T09:21:00,ACC_0272,USR_0272_003,login,enterprise,61
2025-06-23T20:57:00,ACC_0272,USR_0272_015,invite_sent,starter,13
2025-06-24T06:47:00,ACC_0272,USR_0272_012,invite_sent,pro,11
2025-06-24T16:22:00,ACC_0272,USR_0272_001,feature_x_used,enterprise,11
2025-06-24T12:38:00,ACC_0272,USR_0272_006,feature_x_used,enterprise,27
2025-06-25T07:56:00,ACC_0272,USR_0272_006,feature_y_used,enterprise,54
2025-06-25T22:00:00,ACC_0272,USR_0272_013,login,enterprise,39
2025-06-25T00:44:00,ACC_0272,USR_0272_011,feature_x_used,starter,34
2025-06-25T22:13:00,ACC_0272,USR_0272_012,feature_x_used,starter,4
2025-06-25T19:22:00,ACC_0272,USR_0272_008,login,pro,9
2025-06-25T09:59:00,ACC_0272,USR_0272_006,login,starter,32
2025-06-25T01:09:00,ACC_0272,USR_0272_016,feature_x_used,pro,3
2025-06-26T13:07:00,ACC_0272,USR_0272_011,login,pro,38
2025-06-26T13:11:00,ACC_0272,USR_0272_006,feature_x_used,pro,58
2025-06-26T16:15:00,ACC_0272,USR_0272_016,feature_y_used,enterprise,42
2025-06-26T21:55:00,ACC_0272,USR_0272_005,feature_x_used,enterprise,42
2025-06-27T04:18:00,ACC_0272,USR_0272_005,feature_x_used,starter,32
2025-06-27T20:22:00,ACC_0272,USR_0272_012,seat_added,starter,31
2025-06-27T18:05:00,ACC_0272,USR_0272_016,feature_x_used,pro,15
2025-06-28T00:50:00,ACC_0272,USR_0272_009,login,starter,17
2025-06-28T02:06:00,ACC_0272,USR_0272_009,login,starter,19
2025-06-29T13:56:00,ACC_0272,USR_0272_017,feature_x_used,starter,26
2025-06-29T10:39:00,ACC_0272,USR_0272_008,login,pro,16
2025-06-29T23:23:00,ACC_0272,USR_0272_001,login,pro,45
2025-06-30T04:58:00,ACC_0272,USR_0272_003,login,pro,38
2025-06-30T13:08:00,ACC_0272,USR_0272_005,invite_sent,starter,28
2025-06-30T22:21:00,ACC_0272,USR_0272_014,seat_added,pro,22
2025-06-30T18:01:00,ACC_0272,USR_0272_009,login,enterprise,3
2025-07-01T15:57:00,ACC_0272,USR_0272_003,login,pro,3
2025-07-01T20:38:00,ACC_0272,USR_0272_014,login,pro,42
2025-07-01T18:42:00,ACC_0272,USR_0272_013,login,pro,31
2025-07-01T10:41:00,ACC_0272,USR_0272_017,login,enterprise,42
2025-07-01T14:09:00,ACC_0272,USR_0272_008,feature_x_used,starter,7
2025-07-01T04:01:00,ACC_0272,USR_0272_015,feature_x_used,starter,54
2025-07-02T17:46:00,ACC_0272,USR_0272_006,feature_y_used,pro,24
2025-07-03T06:58:00,ACC_0272,USR_0272_003,seat_added,pro,24
2025-07-03T10:58:00,ACC_0272,USR_0272_017,feature_y_used,enterprise,42
2025-07-03T10:27:00,ACC_0272,USR_0272_006,login,enterprise,48
2025-07-03T08:12:00,ACC_0272,USR_0272_017,seat_added,pro,41
2025-07-03T08:11:00,ACC_0272,USR_0272_006,login,pro,9
2025-07-04T03:45:00,ACC_0272,USR_0272_004,login,pro,14
2025-07-04T06:07:00,ACC_0272,USR_0272_003,invite_sent,pro,42
2025-07-04T07:49:00,ACC_0272,USR_0272_010,login,enterprise,53
2025-07-04T00:59:00,ACC_0272,USR_0272_005,feature_x_used,enterprise,27
2025-07-05T11:57:00,ACC_0272,USR_0272_009,feature_x_used,enterprise,43
2025-07-05T10:46:00,ACC_0272,USR_0272_013,feature_x_used,starter,9
2025-07-05T09:17:00,ACC_0272,USR_0272_013,invite_sent,starter,44
2025-07-05T08:00:00,ACC_0272,USR_0272_007,seat_added,pro,26
2025-07-06T10:35:00,ACC_0272,USR_0272_010,feature_y_used,pro,44
2025-07-06T21:35:00,ACC_0272,USR_0272_008,feature_y_used,starter,27
2025-07-06T11:38:00,ACC_0272,USR_0272_008,login,starter,45
2025-07-06T12:17:00,ACC_0272,USR_0272_007,login,pro,63
2025-07-07T13:37:00,ACC_0272,USR_0272_017,feature_x_used,enterprise,31
2025-07-07T10:26:00,ACC_0272,USR_0272_010,feature_x_used,enterprise,28
2025-07-07T08:46:00,ACC_0272,USR_0272_015,invite_sent,enterprise,49
2025-07-07T08:47:00,ACC_0272,USR_0272_007,login,pro,66
2025-07-07T00:40:00,ACC_0272,USR_0272_003,feature_x_used,pro,7
2025-07-07T13:06:00,ACC_0272,USR_0272_014,seat_added,starter,49
2025-07-07T21:09:00,ACC_0272,USR_0272_003,invite_sent,enterprise,7
2025-07-07T04:59:00,ACC_0272,USR_0272_012,login,pro,42
2025-07-08T12:28:00,ACC_0272,USR_0272_015,login,pro,38
2025-07-08T12:31:00,ACC_0272,USR_0272_002,feature_x_used,enterprise,8
2025-07-08T08:59:00,ACC_0272,USR_0272_005,seat_added,starter,13
2025-07-09T02:11:00,ACC_0272,USR_0272_002,login,enterprise,26
2025-07-09T00:02:00,ACC_0272,USR_0272_005,invite_sent,starter,32
2025-07-09T09:31:00,ACC_0272,USR_0272_010,login,pro,20
2025-07-10T17:08:00,ACC_0272,USR_0272_009,feature_y_used,pro,44
2025-07-10T01:37:00,ACC_0272,USR_0272_001,login,starter,2
2025-07-10T12:36:00,ACC_0272,USR_0272_001,seat_added,starter,17
2025-07-10T00:19:00,ACC_0272,USR_0272_016,feature_x_used,starter,43
2025-07-10T03:23:00,ACC_0272,USR_0272_013,login,starter,31
2025-07-10T09:05:00,ACC_0272,USR_0272_009,login,enterprise,3
2025-07-11T23:38:00,ACC_0272,USR_0272_003,login,pro,12
2025-07-11T10:51:00,ACC_0272,USR_0272_016,login,pro,53
2025-07-11T05:59:00,ACC_0272,USR_0272_004,feature_x_used,pro,51
2025-07-12T21:10:00,ACC_0272,USR_0272_006,login,pro,20
2025-07-12T13:44:00,ACC_0272,USR_0272_001,login,starter,48
2025-07-12T15:11:00,ACC_0272,USR_0272_002,feature_x_used,pro,37
2025-07-12T02:15:00,ACC_0272,USR_0272_006,feature_x_used,pro,46
2025-07-13T01:18:00,ACC_0272,USR_0272_014,login,pro,57
2025-07-13T00:53:00,ACC_0272,USR_0272_007,feature_y_used,starter,24
2025-07-14T00:06:00,ACC_0272,USR_0272_007,feature_y_used,pro,34
2025-07-14T10:57:00,ACC_0272,USR_0272_015,login,pro,47
2025-07-14T21:51:00,ACC_0272,USR_0272_012,login,enterprise,25
2025-07-15T15:48:00,ACC_0272,USR_0272_002,login,enterprise,63
2025-07-15T22:26:00,ACC_0272,USR_0272_004,seat_added,starter,9
2025-07-15T03:17:00,ACC_0272,USR_0272_009,feature_x_used,enterprise,8
2025-07-16T02:49:00,ACC_0272,USR_0272_003,login,pro,17
2025-07-16T00:29:00,ACC_0272,USR_0272_009,seat_added,starter,16
2025-07-16T01:48:00,ACC_0272,USR_0272_008,login,starter,35
2025-07-17T11:30:00,ACC_0272,USR_0272_013,feature_y_used,pro,66
2025-07-17T07:52:00,ACC_0272,USR_0272_008,seat_added,enterprise,42
2025-07-17T05:19:00,ACC_0272,USR_0272_004,login,starter,37
2025-07-18T18:16:00,ACC_0272,USR_0272_002,invite_sent,pro,23
2025-07-18T20:15:00,ACC_0272,USR_0272_006,login,enterprise,56
2025-07-18T17:11:00,ACC_0272,USR_0272_008,feature_x_used,pro,30
2025-07-18T21:31:00,ACC_0272,USR_0272_008,login,enterprise,67
2025-07-19T01:11:00,ACC_0272,USR_0272_017,feature_y_used,pro,58
2025-07-19T21:01:00,ACC_0272,USR_0272_006,login,starter,46
2025-07-19T02:05:00,ACC_0272,USR_0272_010,login,starter,18
2025-07-20T01:06:00,ACC_0272,USR_0272_005,feature_x_used,pro,65
2025-07-20T17:05:00,ACC_0272,USR_0272_002,login,starter,27
2025-07-21T12:56:00,ACC_0272,USR_0272_015,seat_added,pro,39
2025-07-21T21:57:00,ACC_0272,USR_0272_011,feature_x_used,pro,54
2025-07-21T08:41:00,ACC_0272,USR_0272_016,login,starter,3
2025-07-21T12:02:00,ACC_0272,USR_0272_013,login,starter,48
2025-07-21T19:41:00,ACC_0272,USR_0272_013,feature_x_used,pro,42
2025-07-21T20:13:00,ACC_0272,USR_0272_008,login,starter,12
2025-07-21T10:28:00,ACC_0272,USR_0272_009,invite_sent,pro,7
2025-07-22T03:17:00,ACC_0272,USR_0272_012,login,starter,9
2025-07-22T22:39:00,ACC_0272,USR_0272_002,feature_x_used,pro,9
2025-07-22T08:10:00,ACC_0272,USR_0272_011,feature_x_used,starter,64
2025-07-22T22:29:00,ACC_0272,USR_0272_011,login,enterprise,67
2025-07-23T08:06:00,ACC_0272,USR_0272_011,feature_x_used,pro,35
2025-07-23T14:31:00,ACC_0272,USR_0272_014,invite_sent,starter,50
2025-07-23T10:30:00,ACC_0272,USR_0272_017,feature_y_used,starter,34
2025-07-23T19:38:00,ACC_0272,USR_0272_011,feature_y_used,starter,54
2025-07-23T06:58:00,ACC_0272,USR_0272_003,feature_x_used,pro,63
2025-07-23T19:46:00,ACC_0272,USR_0272_003,feature_x_used,enterprise,35
2025-07-24T09:33:00,ACC_0272,USR_0272_010,login,enterprise,30
2025-07-24T02:25:00,ACC_0272,USR_0272_017,login,starter,53
2025-07-24T06:25:00,ACC_0272,USR_0272_003,feature_x_used,pro,63
2025-07-24T04:05:00,ACC_0272,USR_0272_017,feature_y_used,starter,1
2025-07-24T18:24:00,ACC_0272,USR_0272_012,login,pro,33
2025-07-25T06:37:00,ACC_0272,USR_0272_016,feature_x_used,enterprise,46
2025-07-25T19:22:00,ACC_0272,USR_0272_008,feature_y_used,pro,43
2025-07-25T00:30:00,ACC_0272,USR_0272_008,login,starter,60
2025-07-25T07:24:00,ACC_0272,USR_0272_017,seat_added,starter,7
2025-07-25T16:28:00,ACC_0272,USR_0272_003,feature_y_used,pro,35
2025-07-26T18:08:00,ACC_0272,USR_0272_014,login,pro,37
2025-07-26T12:50:00,ACC_0272,USR_0272_008,login,pro,65
2025-07-26T07:53:00,ACC_0272,USR_0272_017,feature_x_used,pro,26
2025-07-27T17:31:00,ACC_0272,USR_0272_004,login,pro,4
2025-07-27T17:27:00,ACC_0272,USR_0272_011,login,pro,21
2025-07-27T22:34:00,ACC_0272,USR_0272_001,feature_y_used,pro,58
2025-07-28T04:03:00,ACC_0272,USR_0272_004,login,starter,46
2025-07-28T16:32:00,ACC_0272,USR_0272_009,feature_y_used,pro,14
2025-07-28T13:57:00,ACC_0272,USR_0272_010,login,starter,17
2025-07-28T21:28:00,ACC_0272,USR_0272_010,feature_x_used,pro,12
2025-07-29T19:16:00,ACC_0272,USR_0272_013,feature_y_used,starter,42
2025-07-29T15:20:00,ACC_0272,USR_0272_002,login,enterprise,35
2025-07-29T08:56:00,ACC_0272,USR_0272_009,invite_sent,pro,56
2025-07-29T12:38:00,ACC_0272,USR_0272_009,feature_y_used,pro,52
2025-07-30T05:08:00,ACC_0272,USR_0272_004,login,starter,48
2025-07-30T06:29:00,ACC_0272,USR_0272_013,login,starter,19
2025-07-30T19:33:00,ACC_0272,USR_0272_001,invite_sent,enterprise,8
2025-07-31T04:21:00,ACC_0272,USR_0272_006,feature_x_used,starter,28
2025-07-31T01:11:00,ACC_0272,USR_0272_009,invite_sent,pro,61
2025-07-31T23:58:00,ACC_0272,USR_0272_003,login,enterprise,4
2025-08-01T01:06:00,ACC_0272,USR_0272_009,feature_x_used,pro,66
2025-08-01T06:05:00,ACC_0272,USR_0272_007,seat_added,starter,17
2025-08-01T01:13:00,ACC_0272,USR_0272_002,login,starter,3
2025-08-02T16:23:00,ACC_0272,USR_0272_012,feature_x_used,pro,10
2025-08-02T06:41:00,ACC_0272,USR_0272_015,seat_added,starter,2
2025-08-03T15:35:00,ACC_0272,USR_0272_003,login,starter,47
2025-08-03T17:28:00,ACC_0272,USR_0272_008,seat_added,starter,40
2025-08-04T07:44:00,ACC_0272,USR_0272_004,login,pro,12
2025-08-04T17:09:00,ACC_0272,USR_0272_005,invite_sent,starter,41
2025-08-05T22:19:00,ACC_0272,USR_0272_002,login,starter,40
2025-08-05T04:33:00,ACC_0272,USR_0272_013,login,pro,29
2025-08-06T19:47:00,ACC_0272,USR_0272_005,login,pro,4
2025-08-06T04:54:00,ACC_0272,USR_0272_001,login,pro,61
2025-08-07T13:22:00,ACC_0272,USR_0272_015,feature_y_used,enterprise,10
2025-08-07T17:59:00,ACC_0272,USR_0272_015,feature_y_used,enterprise,50
2025-08-07T23:49:00,ACC_0272,USR_0272_016,login,starter,41
2025-08-07T16:27:00,ACC_0272,USR_0272_003,feature_x_used,enterprise,28
2025-03-16T04:09:00,ACC_0274,USR_0274_005,seat_added,trial,42
2025-03-16T03:56:00,ACC_0274,USR_0274_011,feature_y_used,pro,9
2025-03-17T08:52:00,ACC_0274,USR_0274_003,login,trial,13
2025-03-17T13:09:00,ACC_0274,USR_0274_006,login,trial,13
2025-03-17T21:34:00,ACC_0274,USR_0274_003,login,enterprise,17
2025-03-18T12:49:00,ACC_0274,USR_0274_010,login,pro,39
2025-03-18T03:09:00,ACC_0274,USR_0274_005,login,trial,31
2025-03-18T05:36:00,ACC_0274,USR_0274_007,login,trial,19
2025-03-18T12:29:00,ACC_0274,USR_0274_003,feature_x_used,trial,40
2025-03-18T22:56:00,ACC_0274,USR_0274_009,feature_y_used,trial,37
2025-03-19T09:24:00,ACC_0274,USR_0274_011,login,trial,35
2025-03-19T20:27:00,ACC_0274,USR_0274_002,login,starter,36
2025-03-19T14:30:00,ACC_0274,USR_0274_004,invite_sent,trial,21
2025-03-19T03:41:00,ACC_0274,USR_0274_010,feature_y_used,trial,10
2025-03-19T11:36:00,ACC_0274,USR_0274_007,invite_sent,starter,22
2025-03-21T23:53:00,ACC_0274,USR_0274_001,invite_sent,trial,10
2025-03-22T14:25:00,ACC_0274,USR_0274_009,seat_added,trial,34
2025-03-22T15:57:00,ACC_0274,USR_0274_001,feature_x_used,trial,41
2025-03-22T21:11:00,ACC_0274,USR_0274_007,feature_x_used,starter,11
2025-03-22T15:59:00,ACC_0274,USR_0274_005,feature_y_used,trial,4
2025-03-23T04:42:00,ACC_0274,USR_0274_003,seat_added,trial,3
2025-03-23T16:43:00,ACC_0274,USR_0274_001,feature_x_used,trial,31
2025-03-24T12:50:00,ACC_0274,USR_0274_006,seat_added,trial,43
2025-03-24T05:28:00,ACC_0274,USR_0274_002,login,starter,37
2025-03-25T05:21:00,ACC_0274,USR_0274_009,seat_added,trial,22
2025-03-25T18:27:00,ACC_0274,USR_0274_007,login,trial,32
2025-03-26T02:14:00,ACC_0274,USR_0274_009,feature_y_used,pro,42
2025-03-26T04:31:00,ACC_0274,USR_0274_007,login,starter,9
2025-03-28T17:34:00,ACC_0274,USR_0274_010,login,pro,18
2025-03-28T13:13:00,ACC_0274,USR_0274_004,invite_sent,pro,25
2025-03-28T18:42:00,ACC_0274,USR_0274_003,login,starter,16
2025-03-29T15:38:00,ACC_0274,USR_0274_007,feature_x_used,trial,21
2025-03-29T08:54:00,ACC_0274,USR_0274_006,login,trial,4
2025-03-29T23:14:00,ACC_0274,USR_0274_005,feature_x_used,pro,26
2025-03-29T23:59:00,ACC_0274,USR_0274_004,feature_y_used,trial,12
2025-06-10T09:09:00,ACC_0276,USR_0276_002,feature_x_used,pro,2
2025-06-10T21:14:00,ACC_0276,USR_0276_001,login,pro,4
2025-06-10T23:08:00,ACC_0276,USR_0276_002,invite_sent,pro,1
2025-06-11T04:49:00,ACC_0276,USR_0276_002,feature_x_used,starter,1
2025-06-11T19:11:00,ACC_0276,USR_0276_001,login,starter,6
2025-06-11T01:32:00,ACC_0276,USR_0276_002,login,pro,3
2025-06-11T03:47:00,ACC_0276,USR_0276_002,feature_y_used,starter,6
2025-06-12T19:22:00,ACC_0276,USR_0276_002,login,enterprise,2
2025-06-12T04:56:00,ACC_0276,USR_0276_001,login,enterprise,5
