date,campaign_id,campaign_name,channel,utm_source,utm_medium,utm_campaign,impressions,clicks,cost
2025-06-11,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,5802,50,98.89
2025-06-11,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,3546,104,483.09
2025-06-11,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,2776,66,319.83
2025-06-11,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,4113,101,660.18
2025-06-11,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,5717,43,55.88
2025-06-11,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,4104,18,19.9
2025-06-11,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,4837,43,62.06
2025-06-11,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,4028,72,263.54
2025-06-11,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,5483,34,38.84
2025-06-11,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,4474,45,42.43
2025-06-11,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,2420,25,112.64
2025-06-11,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,3108,74,514.27
2025-06-12,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,3513,67,453.41
2025-06-12,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,3788,44,212.93
2025-06-12,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,5706,326,1065.76
2025-06-12,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,3978,40,216.83
2025-06-12,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,3298,35,197.37
2025-06-12,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,7985,225,1017.94
2025-06-12,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,2745,38,230.28
2025-06-12,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,3184,22,23.7
2025-06-12,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,3203,35,136.7
2025-06-12,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,5189,122,366.63
2025-06-12,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,4281,93,404.9
2025-06-12,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,4999,51,43.73
2025-06-12,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,4043,34,46.83
2025-06-12,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,4947,27,33.71
2025-06-12,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,4152,69,385.23
2025-06-12,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,3463,28,44.03
2025-06-12,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,4496,42,92.79
2025-06-12,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,3829,79,615.73
2025-06-12,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,3634,70,523.75
2025-06-13,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,2289,35,158.53
2025-06-13,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,3833,102,482.53
2025-06-13,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,7104,144,823.34
2025-06-13,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,3992,52,195.54
2025-06-13,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,4207,112,415.67
2025-06-13,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,6545,288,1261.54
2025-06-13,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,3581,69,450.84
2025-06-13,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,6171,60,112.43
2025-06-13,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,3439,68,489.71
2025-06-13,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,4208,71,470.47
2025-06-13,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,3268,83,310.86
2025-06-13,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,4974,42,92.72
2025-06-13,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,5769,53,98.58
2025-06-13,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,4301,36,56.54
2025-06-13,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,3772,68,238.15
2025-06-13,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,6068,53,66.69
2025-06-13,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,4383,24,35.94
2025-06-13,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,3485,44,284.01
2025-06-13,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,3630,108,844.89
2025-06-14,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,2521,45,174.14
2025-06-14,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,2346,64,390.14
2025-06-14,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,2587,93,513.85
2025-06-14,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,2105,58,381.12
2025-06-14,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,2327,60,424.39
2025-06-14,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,1348,49,219.64
2025-06-14,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,1382,37,271.51
2025-06-14,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,2492,16,37.22
2025-06-14,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,1809,33,202.74
2025-06-14,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,1719,42,248.67
2025-06-14,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,1946,33,114.69
2025-06-14,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,2097,23,39.04
2025-06-14,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,4515,42,85.02
2025-06-14,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,3093,36,76.31
2025-06-14,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,1209,35,262.44
2025-06-14,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,3323,24,48.21
2025-06-14,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,2375,22,47.08
2025-06-14,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,1233,17,134.21
2025-06-14,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,1630,20,138.4
2025-06-15,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,1585,45,252.97
2025-06-15,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,1949,56,234.45
2025-06-15,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,3349,138,295.84
2025-06-15,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,2065,30,111.12
2025-06-15,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,2182,45,269.88
2025-06-15,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,6290,297,1014.66
2025-06-15,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,2477,43,165.82
2025-06-15,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,2435,18,15.7
2025-06-15,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,2851,70,319.73
2025-06-15,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,1182,34,249.43
2025-06-15,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,753,10,71.61
2025-06-15,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,2876,15,28.85
2025-06-15,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,3337,34,65.96
2025-06-15,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,1038,4,6.92
2025-06-15,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,1600,40,120.56
2025-06-15,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,2554,18,22.97
2025-06-15,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,3113,20,38.08
2025-06-15,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,1834,41,213.66
2025-06-15,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,1999,29,108.54
2025-06-16,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,3805,80,402.6
2025-06-16,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,2958,59,326.09
2025-06-16,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,6136,176,445.0
2025-06-16,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,4211,97,743.08
2025-06-16,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,2709,30,94.78
2025-06-16,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,4833,249,1161.97
2025-06-16,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,4086,101,391.99
2025-06-16,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,6072,55,69.43
2025-06-16,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,3903,61,406.51
2025-06-16,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,4237,124,611.63
2025-06-16,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,3793,75,568.26
2025-06-16,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,4060,35,86.36
2025-06-16,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,4845,35,63.48
2025-06-16,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,6008,29,40.03
2025-06-16,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,4109,75,546.24
2025-06-16,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,4230,40,36.82
2025-06-16,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,6077,37,83.95
2025-06-16,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,4264,127,864.47
2025-06-16,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,4351,73,359.79
2025-06-17,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,3298,58,203.67
2025-06-17,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,4338,70,296.89
2025-06-17,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,6095,197,1077.03
2025-06-17,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,4785,139,683.85
2025-06-17,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,3304,60,277.02
2025-06-17,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,6788,187,530.5
2025-06-17,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,2634,57,448.98
2025-06-17,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,3609,37,80.78
2025-06-17,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,2542,75,558.35
2025-06-17,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,2834,43,165.6
2025-06-17,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,3229,38,249.19
2025-06-17,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,5970,48,53.16
2025-06-17,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,4398,45,45.97
2025-06-17,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,4155,24,25.32
2025-06-17,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,4002,59,211.27
2025-06-17,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,4078,33,45.27
2025-06-17,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,5686,36,75.38
2025-06-17,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,3339,83,439.74
2025-06-17,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,3833,102,393.04
2025-06-18,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,3929,50,178.42
2025-06-18,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,3869,62,400.19
2025-06-18,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,5165,183,1001.57
2025-06-18,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,4411,119,380.27
2025-06-18,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,4407,106,402.69
2025-06-18,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,5809,136,426.24
2025-06-18,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,3197,75,284.3
2025-06-18,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,3921,35,32.32
2025-06-18,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,3190,32,243.85
2025-06-18,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,4112,60,269.33
2025-06-18,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,3618,108,567.15
2025-06-18,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,4938,45,78.23
2025-06-18,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,3885,31,28.48
2025-06-18,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,4301,30,38.15
2025-06-18,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,4033,62,360.08
2025-06-18,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,4400,24,35.18
2025-06-18,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,5425,43,37.41
2025-06-18,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,4256,51,373.49
2025-06-18,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,4324,65,246.29
2025-06-19,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,3544,45,263.91
2025-06-19,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,2926,75,521.05
2025-06-19,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,5877,273,1181.23
2025-06-19,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,4049,54,363.85
2025-06-19,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,3937,105,522.25
2025-06-19,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,4881,207,794.66
2025-06-19,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,3723,109,788.69
2025-06-19,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,4581,47,87.87
2025-06-19,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,2632,38,218.51
2025-06-19,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,3621,77,396.73
2025-06-19,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,3561,97,737.23
2025-06-19,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,5436,28,68.03
2025-06-19,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,3359,31,64.15
2025-06-19,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,5026,29,46.88
2025-06-19,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,3568,76,604.87
2025-06-19,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,5611,46,61.01
2025-06-19,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,3525,29,46.63
2025-06-19,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,3318,91,608.59
2025-06-19,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,3280,58,405.0
2025-06-20,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,3533,57,228.49
2025-06-20,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,3288,81,339.13
2025-06-20,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,6022,158,406.81
2025-06-20,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,4534,91,339.88
2025-06-20,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,3697,62,358.4
2025-06-20,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,6281,231,791.36
2025-06-20,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,3025,53,344.19
2025-06-20,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,4536,21,41.18
2025-06-20,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,4218,105,784.07
2025-06-20,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,2824,55,170.99
2025-06-20,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,4254,122,760.5
2025-06-20,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,4251,26,36.21
2025-06-20,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,5081,35,60.19
2025-06-20,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,5492,63,96.37
2025-06-20,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,4518,95,725.52
2025-06-20,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,5098,25,30.95
2025-06-20,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,4412,44,55.81
2025-06-20,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,3010,82,534.98
2025-06-20,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,2927,54,296.37
2025-06-21,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,1187,14,58.46
2025-06-21,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,1450,27,192.85
2025-06-21,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,2411,67,200.7
2025-06-21,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,1133,22,90.97
2025-06-21,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,1515,41,154.4
2025-06-21,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,2603,96,200.93
2025-06-21,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,1737,34,155.04
2025-06-21,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,3134,23,44.8
2025-06-21,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,1847,51,343.4
2025-06-21,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,1666,16,126.87
2025-06-21,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,1227,36,219.92
2025-06-21,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,3603,19,42.61
2025-06-21,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,2124,18,24.03
2025-06-21,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,1230,11,19.66
2025-06-21,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,1733,46,320.4
2025-06-21,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,2992,13,22.93
2025-06-21,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,2029,17,30.44
2025-06-21,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,2339,56,371.63
2025-06-21,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,1108,20,153.93
2025-06-22,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,1282,30,173.2
2025-06-22,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,2177,22,85.43
2025-06-22,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,1881,70,270.37
2025-06-22,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,1928,39,120.02
2025-06-22,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,1357,33,213.99
2025-06-22,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,2656,106,418.09
2025-06-22,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,570,12,67.09
2025-06-22,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,3357,15,17.67
2025-06-22,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,1832,43,152.22
2025-06-22,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,994,18,129.67
2025-06-22,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,1667,19,76.64
2025-06-22,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,2158,25,43.03
2025-06-22,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,1844,11,17.26
2025-06-22,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,2001,15,30.47
2025-06-22,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,1766,48,276.54
2025-06-22,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,2455,24,37.8
2025-06-22,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,2800,28,59.94
2025-06-22,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,2163,43,233.95
2025-06-22,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,2594,61,371.21
2025-06-23,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,3111,58,346.24
2025-06-23,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,4249,81,358.57
2025-06-23,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,5501,120,508.14
2025-06-23,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,3398,72,432.93
2025-06-23,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,3361,53,224.04
2025-06-23,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,5676,203,1135.47
2025-06-23,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,3095,83,563.46
2025-06-23,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,5984,66,155.3
2025-06-23,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,4757,59,396.15
2025-06-23,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,4399,55,375.31
2025-06-23,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,2696,31,98.77
2025-06-23,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,4294,44,52.69
2025-06-23,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,5848,23,32.98
2025-06-23,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,3066,36,30.42
2025-06-23,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,3324,46,219.19
2025-06-23,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,3943,29,47.42
2025-06-23,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,4883,20,20.09
2025-06-23,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,3315,60,303.59
2025-06-23,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,4267,61,338.04
2025-06-24,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,4072,64,220.07
2025-06-24,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,4085,104,649.81
2025-06-24,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,6109,143,525.08
2025-06-24,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,2840,66,365.57
2025-06-24,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,3585,107,599.22
2025-06-24,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,5610,129,596.93
2025-06-24,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,2850,32,153.04
2025-06-24,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,4173,38,53.88
2025-06-24,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,3339,54,330.11
2025-06-24,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,4583,59,419.41
2025-06-24,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,3587,60,472.56
2025-06-24,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,5202,45,78.48
2025-06-24,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,4911,41,71.64
